Var1,Var2,Player,Position,Team
0.4958462484853801,-0.13939732984393316,Amanda Kessel,F,Olympic (Women) - United States
-1.4120321580968223,-0.023481211100248756,Jocelyne Lamoureux,F,Olympic (Women) - United States
-2.2674358549076263,-0.07085336525374664,Haley Skarupa,F,Olympic (Women) - United States
-2.1707288341953683,-0.051109691896478626,Viktoria Kulishova,F,Olympic (Women) - Olympic Athletes from Russia
-2.2123944824793327,-0.10102275185125092,Yekaterina Likhachyova,F,Olympic (Women) - Olympic Athletes from Russia
1.240219127312048,0.21551953184706277,Kayla Nielsen,F,St. Lawrence Saints
2.611645896328504,1.8142357398452733,Justine Reyes,F,St. Lawrence Saints
-0.09336644859891739,0.027880055329165893,Cassidy Vinkle,F,Clarkson Golden Knights
1.3485970953541158,1.0744510984556888,Taylar Cianfarano,F,Clarkson Golden Knights
2.2366685655967746,1.3830068462055058,Rachael Smith,F,St. Lawrence Saints
0.1527563248615869,-0.9457578602232093,Kelly Mariani,F,Clarkson Golden Knights
0.4163454969843594,-0.19381334238816988,Kalie Grant,F,St. Lawrence Saints
8.00027774815629,1.3820194719321117,Loren Gabel,F,Clarkson Golden Knights
4.33474400638587,-1.1371219494952045,Nadine Edney,F,St. Lawrence Saints
-0.4479725164199828,1.4019435336101753,Maggie McLaughlin,F,St. Lawrence Saints
-0.24264342098579758,-0.16544984480914698,Steph Keryluk,F,St. Lawrence Saints
4.166289974134831,-2.650183434728007,Michala Pejzlova,F,Clarkson Golden Knights
2.8506966858252487,3.2694274537464953,Elizabeth Giguere,F,Clarkson Golden Knights
-2.2879265770573207,-0.09744446458975836,Taylor Sawka,F,Clarkson Golden Knights
-1.395835008582226,-0.4523132355046785,Morgan Helgeson,F,Clarkson Golden Knights
0.3622862951050002,-0.32538088981518704,Kristy Pidgeon,F,Clarkson Golden Knights
-1.458341388859452,-0.41574618534794816,Charlea Pedersen,F,St. Lawrence Saints
-1.6450401159355617,-0.21331750824850185,Tia Stoddard,F,Clarkson Golden Knights
-1.4306906735388059,-0.4652393950953335,Jessica Poirier,F,St. Lawrence Saints
-1.326751382705286,0.2591944414187296,Natalie Wozney,F,St. Lawrence Saints
-2.271623198203667,-0.1047535304895526,Stephanie Voge,F,St. Lawrence Saints
-2.3022817782068428,-0.09421231402448343,Brittany Howard,F,Olympic (Women) - Canada
-2.1365736843216476,-0.13937414209945753,Rebecca Leslie,F,Olympic (Women) - Canada
-1.6673051320338637,-0.2279017904555635,Hayley Scamurra,F,Olympic (Women) - United States
-2.0788820426610224,-0.08443424322835469,Jamie Lee Rattray,F,Olympic (Women) - Canada
-2.2380931663385604,-0.1076969349581578,Dana Trivigno,F,Olympic (Women) - United States
-0.5406799377887611,-0.3126323290221984,Alex Carpenter,F,Olympic (Women) - United States
-2.287084251609743,-0.08635901719073286,Zoe Hickel,F,Olympic (Women) - United States
-1.4048126903188165,-0.3367826762747672,Ann-Sophie Bettez,F,Olympic (Women) - Canada
-2.077235996576155,0.005309583300671772,Victoria Bach,F,Olympic (Women) - Canada
-1.3724527049151996,-0.01678386071862667,Annie Pankowski,F,Olympic (Women) - United States
-2.064638988715022,-0.08363428139875578,Jesse Compher,F,Olympic (Women) - United States
-2.2131695820390775,-0.13328134514389323,Melissa Samoskevich,F,Olympic (Women) - United States
-2.1443144999506782,-0.00733479898303685,Sydney Brodt,F,Olympic (Women) - United States
-2.189958108035986,-0.06217019831732884,Elisa Holopainen,F,Olympic (Women) - Finland
-2.0720599135640354,-0.15843058762200096,Viivi Vainikka,F,Olympic (Women) - Finland
-0.0614865651619431,-0.21359611781307813,Jillian Dempsey,F,Boston Pride
3.9078387613923358,0.1382069154593512,McKenna Brand,F,Boston Pride
4.037209398255517,-0.14374715003,Tereza Vanisova,F,Boston Pride
2.983128779555119,0.369355456115464,Samantha Davis,F,Boston Pride
2.2681800719360794,-0.5359017374356521,Stephanie Anderson,F,Minnesota Whitecaps
2.6462401944113263,-0.08064527750459378,Meghan Lorence,F,Minnesota Whitecaps
0.37321336057448684,-0.047156334140973616,Taylor Wenczkowski,F,Boston Pride
2.590825122901349,2.423441102805369,Allie Thunstrom,F,Minnesota Whitecaps
0.2643642811208686,-0.4069309366407323,Nina Rodgers,F,Minnesota Whitecaps
1.4066111882064392,0.02970179382196153,Christina Putigna,F,Boston Pride
-1.217899595940284,0.022831203410595385,Haylea Schmid,F,Minnesota Whitecaps
-0.5004822032832971,-0.03606594123227315,Lexie Laing,F,Boston Pride
-1.501008781266644,-0.14811172830531777,Mary Parker,F,Boston Pride
-0.7846990880236594,-0.7475993925178386,Tori Sullivan,F,Boston Pride
-1.0093358898242906,-0.10166527877255507,Carlee Turner,F,Boston Pride
-1.5443487117149013,0.275575358976791,Meaghan Rickard,F,Boston Pride
-0.9469997233120921,0.8840100322855016,Meghara McManus,F,Boston Pride
3.335496439056393,-0.24111880639867167,Haley Mack,F,Minnesota Whitecaps
3.5978929735158554,1.0566747006494546,Jonna Curtis,F,Minnesota Whitecaps
-0.24593864319285247,0.4502558509008424,Audra Richards,F,Minnesota Whitecaps
-0.19542029700056668,-1.1969650276872794,Meaghan Pezon,F,Minnesota Whitecaps
-2.22650096884436,-0.0936386499867582,Brooke White,F,Minnesota Whitecaps
1.4729830695866208,0.4723613653753364,Kayla Friesen,F,Connecticut Whale
-1.2383680691162795,-0.08962496215136226,Nicole Guagliardo,F,Connecticut Whale
0.47937485367042615,-0.24945964373829072,Erin Gehen,F,Buffalo Beauts
1.5362687573041907,0.2076861615861899,Jordan Juron,F,Buffalo Beauts
1.378254440642404,1.6411160578694033,Janine Weber,F,Connecticut Whale
1.0184323069514187,-0.7790897273275976,Emma Vlasic,F,Connecticut Whale
0.7870890681538643,1.045781093043581,Katelynn Russ,F,Connecticut Whale
3.406284439344854,0.16987191031703622,Alyssa Wohlfeiler,F,Connecticut Whale
0.4065585433023009,0.2221101790814891,Autumn MacDougall,F,Buffalo Beauts
-0.43121551282696163,0.6527708588823019,Brooke Stacey,F,Buffalo Beauts
-1.990219764523757,0.08271791086821556,Kayla Meneghin,F,Buffalo Beauts
-1.9669658469387699,-0.10542941705462006,Hunter Accursi,F,Buffalo Beauts
-1.7703000010114236,-0.10427447768144399,Grace Klienbach,F,Connecticut Whale
-0.8467028668705304,0.07825185646329354,Sarah Schwenzfeier,F,Connecticut Whale
-1.25660280423169,0.3984989309982552,Kaycie Anderson,F,Connecticut Whale
-2.1107282000111756,-0.09402351717849783,Maddie Bishop,F,Connecticut Whale
-1.7520104357971285,0.19409105355145856,Amanda Conway,F,Connecticut Whale
-1.5680061712550792,-0.04142367392155455,Iveta Klimasova,F,Buffalo Beauts
-0.12852352324020258,0.09110257486600988,Mackenzie Lancaster,F,Connecticut Whale
-1.8410338746475985,-0.1968549281534012,Neve Van Pelt,F,Buffalo Beauts
1.5843144275191254,0.4096376092733925,Kristin Lewicki,F,Buffalo Beauts
1.438711646099571,-0.6013569357884464,Cassidy MacPherson,F,Buffalo Beauts
6.045410970451654,-2.045802941584739,Shiann Darkangelo,F,Toronto Six
4.926279742915794,-1.4809709968961773,Madison Packer,F,Metropolitan Riveters
1.3226190129459197,-0.8744266499838329,Emma Woods,F,Toronto Six
-0.2848716920015195,-0.10692571887528304,Emily Janiga,F,Metropolitan Riveters
1.1761381116769425,1.2891122156155328,Kelly Babstock,F,Metropolitan Riveters
-2.1762220001061054,-0.09294094062493657,Jayne Lewis,F,Metropolitan Riveters
2.336320816542073,-0.3355613754163231,Breanne Wilson-Bennett,F,Toronto Six
0.9127085888192168,0.046957302733546424,Kendall Cornine,F,Metropolitan Riveters
-0.7939422195157719,-0.40630402527941906,Paige Voight,F,Metropolitan Riveters
0.5834184414893013,0.1823648135293163,Natalie Marcuzzi,F,Toronto Six
7.050318678576316,-3.7016990929249856,Taylor Woods,F,Toronto Six
-0.45948739329462074,0.2627319161169251,Mallory Rushton,F,Metropolitan Riveters
0.6896005789757224,0.6781527549297535,Theresa Knutson,F,Metropolitan Riveters
-0.1560630491969882,-0.6020928126085628,Taytum Clairmont,F,Toronto Six
-1.969115666569931,-0.2152476374307729,Julie Allen,F,Toronto Six
0.3990001641940895,-0.8981884530587348,Rebecca Russo,F,Metropolitan Riveters
3.3792282463849594,-0.934637310580434,Kate Leary,F,Metropolitan Riveters
-1.6745816835900165,-0.17596766725946522,Emily Fluke,F,Toronto Six
4.113169668176587,1.551074370973558,Mikyla Grant-Mentis,F,Toronto Six
0.4061979820910474,1.3898339345374886,Sarah-Eve Coutu Godbout,F,Toronto Six
-1.733821919131216,-0.07528266898461083,Amy Curlew,F,Toronto Six
-1.8936806857744672,-0.3621352320994933,Brooke Avery,F,Metropolitan Riveters
0.36727523095041525,0.7833590935543765,Mackenzie MacNeil,F,Toronto Six
0.1877407889583968,0.1702982487678781,Brooke Boquist,F,Toronto Six
-1.8180419828090413,-0.21230041877063655,Cailey Hutchison,F,Metropolitan Riveters
-1.2995224644277077,0.06423320846629348,Taylor Wasylk,F,Buffalo Beauts
-2.2526178839880804,-0.05301924526077406,Maeve Reilly,F,Connecticut Whale
-2.241543648202123,-0.06504007069520107,Sarah Hughson,F,Connecticut Whale
