Player,Position,Team,Shot Index,PSA Index,Passing Index,Entry Index,Danger Pass Index,Danger Shot Index,Takeaways Index,Puck Recovery Index,labels
Sidney Morin,D,Olympic (Women) - United States,-0.07333531889922194,-0.24976778954052478,0.06340469789037748,-0.4687279113731944,0.1527214904997248,-0.46866769649145673,-0.8240242275569207,-0.574149531788545,0
Lee Stecklein,D,Olympic (Women) - United States,0.054402235661114344,-0.15868513356333683,0.5507366805444962,-0.5665264497682442,-0.2696862889087683,-0.2787901463452394,0.3974697647731073,0.22314369176691118,0
Cayla Barnes,D,Olympic (Women) - United States,-0.13102324676518023,0.6934018152678402,0.20224150705457236,-0.4943326468191425,-0.05690625077389304,-0.1101489011495859,-0.8502526261652342,-0.4891043190793782,0
Kacey Bellamy,D,Olympic (Women) - United States,1.4359365399113468,0.8304609074628124,1.5202149175140833,-0.35090762496026057,-0.04902550862074954,-0.4037095872309087,0.004043785648405146,0.4646057036874539,2
Ella Shelton,D,Clarkson Golden Knights,2.697459045325758,0.2432426724891051,2.706450274980296,1.6790354952075228,-0.47463305924082017,-0.2517553419744602,1.0143480748985065,1.5581457734790247,2
Skylar Podvey,D,St. Lawrence Saints,0.8788833985923172,-0.18202275676536675,0.5924433552498267,3.1808550667897637,-0.40812465939898956,1.0662726706330135,0.7329888898275071,0.36080100215095934,2
Taylor Turnquist,D,Clarkson Golden Knights,4.266852895959224,6.661926735207651,3.9662555182265438,6.175655817936934,5.117323190618355,4.030371223430266,3.3679399881114684,4.3025136876869166,1
Jacquie Diffley,D,St. Lawrence Saints,-0.7800124352572115,-0.448757286356929,-0.1370343742479266,-0.42255735866974575,-0.40812465939898956,-0.5036451399394442,-0.7675934305511554,-0.3160216228589656,0
Josiane Pozzebon,D,Clarkson Golden Knights,-0.09310448847539037,1.7933225803042212,2.706450274980296,-0.07732976647340416,0.15544651820810085,-0.2517553419744602,-0.3120595118647756,0.5337723332798976,2
Emma Keenan,D,Clarkson Golden Knights,-0.09310448847539037,-0.42107728800308764,0.4089196586003149,-0.07732976647340416,-0.5533930064219353,-0.5036451399394442,0.04968801179793766,0.3008398714258326,0
Lydia Grauer,D,St. Lawrence Saints,0.22351714324435537,-0.18202275676536675,0.35865080095778873,0.2981251264221561,0.027680381669847594,-0.5036451399394442,1.342600457481339,0.7323742260348017,2
Amanda Butterfield,D,St. Lawrence Saints,-0.4523293075832306,-0.18202275676536675,0.3800068515902345,-0.42255735866974575,-0.40812465939898956,-0.5036451399394442,0.21716371719734198,1.0583997644103025,0
Avery Mitchell,D,Clarkson Golden Knights,-0.3936267151924371,-0.3380372929415636,-0.3663309178805024,0.2519887200917697,-0.5533930064219353,-0.5036451399394442,-0.593418696935775,-0.8812923724835474,0
Claire Dudley,D,St. Lawrence Saints,-0.7595322397775877,-0.448757286356929,-0.591131450853616,-0.6027279799427212,0.027680381669847594,-0.5036451399394442,-0.908273023086655,-0.5141940089303486,0
Kristen Guerriero,D,St. Lawrence Saints,-0.6980916533387163,-0.3820736539590384,-0.8732561197348734,1.4992626015753263,-0.40812465939898956,-0.5036451399394442,-0.5331274429919893,-0.3679619659825136,0
Megan Bozek,D,Olympic (Women) - United States,-0.004430293948216002,-0.34723203287917176,-0.3779513762003433,-0.39865179331059974,-0.3768643821915203,0.0559939552283543,-0.6194427184120755,-0.1042668277402205,0
Erin Ambrose,D,Olympic (Women) - Canada,0.14969768532799202,0.07457726827179312,0.3052651703873336,-0.5660207138456586,0.791769010105499,1.3436601756767288,-0.6773922218192524,-0.35067445339876124,0
Halli Krzyzaniak,D,Olympic (Women) - Canada,-0.5408650615522591,-0.3661798418395764,-0.7101858131161768,-0.6563339110433983,-0.5419545539004434,-0.5036451399394442,-0.5893733003953794,-1.0657567878842744,0
Savannah Harmon,D,Olympic (Women) - United States,-0.7132440002271672,-0.448757286356929,-0.9471693821531871,-0.6268483828990492,-0.5533930064219353,-0.5036451399394442,-0.8152814280208164,-0.9960032944586754,0
Shelly Picard,D,Olympic (Women) - United States,-0.7299361089846782,-0.40307092229193825,-0.7232449948470457,-0.6627848537003798,-0.5396017076539341,-0.32875792269950715,-0.8502526261652342,-0.9292488620851153,0
Katelyn Gosling,D,Olympic (Women) - Canada,-0.7800124352572115,-0.448757286356929,-0.9067154310625917,-0.6627848537003798,-0.5533930064219353,-0.5036451399394442,-0.9380196774639675,-1.1835669860131106,0
Mich Zandee-Hart,D,Olympic (Women) - Canada,-0.7058965136544371,-0.44101565093342715,-0.8631221117084454,-0.6240791977584913,-0.39897389738179617,-0.44662954377845115,-0.9551662205984882,-1.1148279805940318,0
Jamie Bourbonnais,D,Olympic (Women) - Canada,-0.7740831615289896,-0.4332740155099254,-0.9058521970159749,-0.6627848537003798,-0.51907764885746,-0.5036451399394442,-0.9380196774639675,-1.1756015218658353,0
Nelli Laitinen,D,Olympic (Women) - Finland,-0.3998875949157089,-0.448757286356929,-0.7805440289587038,-0.507144504807293,-0.5533930064219353,-0.08172972834809605,-0.9235850875803148,-1.0420899016764276,0
Ella Viitasuo,D,Olympic (Women) - Finland,-0.7800124352572115,-0.448757286356929,-0.9091672279169609,-0.623874766477108,-0.5533930064219353,-0.5036451399394442,-0.9551662205984882,-1.1772138757880914,0
Mallory Souliotis,D,Boston Pride,0.4693666387678394,-0.14830157729740692,0.674631236893007,0.2035407816888404,5.559197179998117,-0.13800416036129548,0.8133772284192212,1.140605679252116,2
Sydney Baldwin,D,Minnesota Whitecaps,3.7871621797899198,-0.39541038043861654,1.392253560158239,1.0169968515012648,-0.32710961971311603,0.8464841771528696,3.564282146220774,1.9298083694814325,2
Kaleigh Fratkin,D,Boston Pride,0.8012329553057438,1.0349746102333035,2.4781486519289455,0.7271864990796582,0.7777933008428762,-0.29797208892673555,-0.01973828062217908,2.102021182858899,2
Chelsey Brodt-Rosenthal,D,Minnesota Whitecaps,-0.7398712521171488,-0.39541038043861654,-0.8242867752884074,-0.5378424128176128,0.07517195665811822,-0.5036451399394442,-0.7911953047955218,-0.11143106779414914,0
Emma Stauber,D,Minnesota Whitecaps,-0.24033652859636886,-0.23536966268367923,-0.15816916451327293,-0.315722517914916,-0.1511114300507011,0.25580260092498236,-0.5862316600418137,0.10152516196008203,0
Winny Brodt-Brown,D,Minnesota Whitecaps,-0.6685091487570374,-0.39541038043861654,-0.7345648113880832,-0.315722517914916,-0.45282261232912674,-0.5036451399394442,-0.45300529095190356,-0.7340090961632016,0
Lauren Kelly,D,Boston Pride,1.3722382352312554,-0.21136018290249184,0.04871446604543418,-0.01207804311914327,0.42462142340527315,-0.13800416036129548,0.36393333538372924,0.647572087658894,2
Jenna Rheault,D,Boston Pride,-0.7344621565167149,-0.44010218362681935,-0.8524966034150481,-0.581927794397386,-0.5375455503830685,-0.4503224970842975,-0.8187496460186098,-1.097892003004858,0
Paige Capistran,D,Boston Pride,-0.4676676667509488,-0.41537331868364874,-0.46327123627095884,-0.628131828284811,-0.44472473644113436,-0.412234895044907,-0.7213092356044108,-0.08234779100080122,0
Maddie Rowe,D,Minnesota Whitecaps,-0.33399928925651506,-0.328726748040726,0.1252706759900242,-0.315722517914916,0.6785943212149697,-0.5036451399394442,0.5205720216282099,0.8960383583150389,0
Sara Bustad,D,Minnesota Whitecaps,-0.1377535050162087,-0.448757286356929,-0.8313104643816146,-0.6072548799747056,-0.5282504078987331,-0.4192620576211745,-0.9141734916477465,-0.7887692695285754,0
Lynn Astrup,D,Minnesota Whitecaps,-0.7621719094171836,-0.448757286356929,-0.9094773268705334,-0.6072548799747056,-0.5282504078987331,-0.16611281066636568,-0.9141734916477465,-1.176604762610936,0
Rose Alleva,D,Minnesota Whitecaps,-0.7562250674705078,-0.448757286356929,-0.8995082197704973,-0.6627848537003798,-0.5533930064219353,-0.5036451399394442,-0.9551662205984882,-1.1733989699049583,0
Tori Howran,D,Connecticut Whale,0.04527466336451491,1.5677924218954316,0.27942168288319497,0.2921935833349801,0.7761816951440085,-0.5036451399394442,1.1581538806014615,0.6630823836699807,2
Shannon Doyle,D,Connecticut Whale,0.5421560970021521,-0.20677132136664575,0.415765820091074,-0.42891258340600596,1.219373262332656,-0.43152284735972646,1.7552605955854714,1.489276303135208,2
Alyson Matteau,D,Buffalo Beauts,0.41968733203618724,-0.24154825913184533,0.6000168328698878,0.4255184949990076,1.6386025870492986,-0.0671809210518427,2.2291403568979646,0.6531647406452012,2
Marie-Jo Pelletier,D,Buffalo Beauts,0.03868627172372786,0.22259996185234204,0.5736363422435677,1.1982782692234253,0.08215601180345213,-0.5036451399394442,1.3843243261336,0.5793507765871377,2
Whitney Dove,D,Buffalo Beauts,0.41968733203618724,-0.24154825913184533,-0.030933877976144334,1.6619341337580749,-0.22913330324571723,-0.3096610426560657,-0.04130272578126633,0.6781052950538976,2
Dominique Kremer,D,Buffalo Beauts,-0.19943939097155935,-0.24154825913184533,-0.23730409401747182,1.6619341337580749,2.3649443221640274,1.2422117356109614,2.460652442251662,0.32163171436393595,2
Maggie LaGue,D,Connecticut Whale,0.9926456523148994,-0.3882607951093582,0.3639048599261139,1.1058741904008227,0.4437880197525225,1.2994121745534961,1.445765492007372,0.8110267456218889,2
Elena Orlando,D,Connecticut Whale,-0.6481618337022612,-0.4336331635450363,-0.6965263053824058,0.053448974076140125,-0.3040977498783209,-0.5036451399394442,-0.49561288498252276,-0.19718668397629888,0
Taylor Marchin,D,Connecticut Whale,-0.4137607642712382,-0.3882607951093582,-0.7421137623016048,-0.42891258340600596,1.219373262332656,-0.5036451399394442,-0.19549642090679026,-0.24855625409848928,0
Megan Delay,D,Buffalo Beauts,-0.335511198226009,-0.4156038420009156,-0.8879882427335851,-0.6048278706335485,-0.5015114539137404,-0.45514911561859955,-0.15908957622437495,-0.4754583275463395,0
Hanna Beattie,D,Connecticut Whale,-0.3368479133641838,-0.07065421605961145,-0.7270573545117777,0.7989168356394568,-0.11020143923328742,-0.5036451399394442,1.155027667434006,0.45828903078284894,0
Brittany Colton,D,Buffalo Beauts,-0.7233158489011907,-0.44046892526792564,-0.8788485451937579,-0.01881837518003221,-0.5015114539137404,-0.45514911561859955,-0.8536258322854636,-1.110644703126757,0
Lenka Curmova,D,Buffalo Beauts,-0.269743158053025,-0.4156038420009156,-0.8207906937759913,-0.4309569214330546,-0.4366595132784968,0.27229124919406966,0.8360062292432671,-0.5359202776280291,0
Emma Greco,D,Toronto Six,-0.34058811982243453,-0.4068418602782549,-0.8202548413532245,-0.38931375582207217,-0.13954713408912492,-0.37281865572507267,-0.11961470129673285,-0.13021536135470263,0
Sammy Kolowrat,D,Metropolitan Riveters,-0.57850047170268,-0.4260124815080361,-0.6598414763516576,0.19273499957000723,-0.5055023425682169,-0.5036451399394442,0.04522199298728714,0.9959274566333507,0
Kiira Dosdall,D,Metropolitan Riveters,1.5494658634331728,0.37005568820321566,1.7025203993132814,1.2621348161579906,1.1706708923119256,-0.5036451399394442,0.04522199298728714,1.3269495549839556,2
Sarah Steele,D,Toronto Six,-0.34058811982243453,0.4640675482453062,0.9571640588224009,-0.46186731240203144,0.2911904065021677,-0.47093851888585125,-0.43934104796832296,0.3474523994667483,0
Megan Quinn,D,Toronto Six,-0.4379000789498592,0.016969670072782807,-0.11331239503140145,-0.6404606824450078,-0.477380499258766,-0.5036451399394442,-0.43934104796832296,0.261669687898038,0
Leila Kilduff,D,Metropolitan Riveters,-0.57850047170268,-0.08484040877464259,-0.24360012308479942,-0.44890489038278303,-0.3618303510070618,-0.3451792576516139,2.5618235927890027,-0.6669717903749797,0
Lindsay Eastwood,D,Toronto Six,1.190554737073138,0.5991283656099224,0.5887048066193509,0.280411381839089,0.8739529614197984,-0.37281865572507267,0.2768459685760389,0.5960834061087925,2
Rebecca Morse,D,Metropolitan Riveters,2.129820318470223,1.006910223972217,0.33628228990966264,0.5016727243620913,-0.5055023425682169,5.2011266224224455,1.6864839059014494,0.49614899441773264,2
Allie Olnowich,D,Metropolitan Riveters,0.026035418960914384,-0.4260124815080361,-0.7301302536843197,-0.5677270922258923,-0.5055023425682169,-0.3451792576516139,-0.5643895746665448,-0.8743473990475643,0
Kristen Barbara,D,Toronto Six,-0.6682557321968098,-0.33698281681379816,-0.4514983761096788,-0.5288398261681475,-0.43937424567718136,-0.3074054136178869,-0.43720953899051235,-0.769651419082255,0
Saroya Tinker,D,Metropolitan Riveters,-0.3850489866903298,-0.3577780669613574,-0.2249296666058111,0.19273499957000723,-0.3618303510070618,-0.5036451399394442,-0.5643895746665448,-0.1684914540352461,0
Briana Mastel,D,Boston Pride,-0.491337543739314,-0.365668300147876,-0.5611218632284024,-0.5280230881953899,-0.4678167438120545,-0.47165155422635613,-0.7710038449156523,-0.3039948579634839,0
Laurel Hill,D,Connecticut Whale,-0.7140871344797363,-0.448757286356929,-0.9179809699577801,-0.6627848537003798,-0.5533930064219353,-0.5036451399394442,-0.8801371045795551,-0.9547166113781982,0
Lisa Chesson,D,Buffalo Beauts,-0.4126185556701972,-0.4321805641789223,-0.6410086887596158,-0.5468708875667172,-0.3199260201350583,1.9211560761027864,-0.43527943243580197,-0.540622873745494,0
Rachael Ade,D,Connecticut Whale,-0.5456113658261886,-0.448757286356929,-0.8790852498340599,-0.13657224553803862,-0.44259511462477336,0.6503115413360375,-0.805107988560622,-1.1033459009317355,0
