Var1,Var2,Player,Position,Team
-0.6182850111723943,0.3027374300310636,Megan Bozek,D,Olympic (Women) - United States
-0.41838890590970257,-0.24551381760727636,Erin Ambrose,D,Olympic (Women) - Canada
-2.0277859272820753,-0.13508399952748673,Halli Krzyzaniak,D,Olympic (Women) - Canada
-2.064342289965726,5.852381508875126e-05,Savannah Harmon,D,Olympic (Women) - United States
-1.8920575905729282,-0.02868504612585976,Shelly Picard,D,Olympic (Women) - United States
-2.351945936607087,-0.07708275822054933,Katelyn Gosling,D,Olympic (Women) - Canada
-2.196014220526561,-0.08868908213232363,Mich Zandee-Hart,D,Olympic (Women) - Canada
-2.328323750745837,-0.08272051134555092,Jamie Bourbonnais,D,Olympic (Women) - Canada
-2.043752922252836,-0.08836199793260124,Nelli Laitinen,D,Olympic (Women) - Finland
-2.337909052105583,-0.07790211346959741,Ella Viitasuo,D,Olympic (Women) - Finland
2.4413872280258655,-0.07045944150360017,Mallory Souliotis,D,Boston Pride
4.03771641688132,0.008891964578571665,Sydney Baldwin,D,Minnesota Whitecaps
5.084366785391427,-0.6036259452224448,Kaleigh Fratkin,D,Boston Pride
-0.9885388806718332,0.5720640996697642,Chelsey Brodt-Rosenthal,D,Minnesota Whitecaps
0.4519322475774011,-0.20468895742232013,Emma Stauber,D,Minnesota Whitecaps
-1.5664189708665357,0.037379041390996015,Winny Brodt-Brown,D,Minnesota Whitecaps
1.229625021194873,0.08585133657443778,Lauren Kelly,D,Boston Pride
-2.1868184417989087,-0.06664830169611702,Jenna Rheault,D,Boston Pride
-0.5065226509832211,0.24400558514327764,Paige Capistran,D,Boston Pride
1.520716703496289,0.2440410726409925,Maddie Rowe,D,Minnesota Whitecaps
-1.706242396655219,0.05316974760660309,Sara Bustad,D,Minnesota Whitecaps
-2.337964328652464,-0.07597774474621488,Lynn Astrup,D,Minnesota Whitecaps
-2.3356867200422715,-0.07367701671573612,Rose Alleva,D,Minnesota Whitecaps
1.2976719033371125,0.07095435418839358,Tori Howran,D,Connecticut Whale
3.1832723507867664,-0.08387670569980554,Shannon Doyle,D,Connecticut Whale
1.3018111891457096,0.0642376154247406,Alyson Matteau,D,Buffalo Beauts
1.382335102413642,-0.12463171311547305,Marie-Jo Pelletier,D,Buffalo Beauts
0.7805036228378819,0.48470074806572544,Whitney Dove,D,Buffalo Beauts
0.5352343191957671,0.14271406517040314,Dominique Kremer,D,Buffalo Beauts
1.636619248652129,0.05032189708642931,Maggie LaGue,D,Connecticut Whale
-0.7719251311254923,0.27514392471045496,Elena Orlando,D,Connecticut Whale
-0.577921167415678,0.04470567024997285,Taylor Marchin,D,Connecticut Whale
-1.2878180927690102,0.23672018128764905,Megan Delay,D,Buffalo Beauts
0.18255766994270256,0.6093978333381848,Hanna Beattie,D,Connecticut Whale
-2.247652051721051,-0.036000127779419966,Brittany Colton,D,Buffalo Beauts
-1.2647717335481705,0.1393120967493694,Lenka Curmova,D,Buffalo Beauts
-0.6401884811669003,0.2838280603537573,Emma Greco,D,Toronto Six
1.0340755345265822,0.7776781717770506,Sammy Kolowrat,D,Metropolitan Riveters
3.40521161510726,-0.5219774662026382,Kiira Dosdall,D,Metropolitan Riveters
1.3747535876840804,-0.5296497295436392,Sarah Steele,D,Toronto Six
0.07919810345935825,0.34156128316865664,Megan Quinn,D,Toronto Six
-0.8441272305245497,-0.37248436502571663,Leila Kilduff,D,Metropolitan Riveters
1.7793256913952615,-0.42264354097783063,Lindsay Eastwood,D,Toronto Six
0.8597268835199556,0.1676017379000166,Rebecca Morse,D,Metropolitan Riveters
-1.8776248224254526,0.05728540722383069,Allie Olnowich,D,Metropolitan Riveters
-1.395009611204599,-0.1543289671243392,Kristen Barbara,D,Toronto Six
-0.633701884748003,0.21482692003542464,Saroya Tinker,D,Metropolitan Riveters
-1.0262767780320918,0.2963474166703752,Briana Mastel,D,Boston Pride
-1.9447699813913468,-0.028721693830919492,Laurel Hill,D,Connecticut Whale
-1.0790892945614088,-0.03427939407825087,Lisa Chesson,D,Buffalo Beauts
-2.248686862426425,-0.022391231885259932,Rachael Ade,D,Connecticut Whale
