Var1,Var2,Player,Position,Team
-0.763681933532365,-0.23974519416837412,Alevtina Shtaryova,F,Olympic (Women) - Olympic Athletes from Russia
-0.9450614211253149,-0.17596460435809472,Blayre Turnbull,F,Olympic (Women) - Canada
-2.202861028188543,-0.10322248101388475,Alyona Starovoitova,F,Olympic (Women) - Olympic Athletes from Russia
-2.0890723117146512,-0.06887391124917143,Diana Kanayeva,F,Olympic (Women) - Olympic Athletes from Russia
-1.260313901349364,-0.17244094060776372,Venla Hovi,F,Olympic (Women) - Finland
-1.5111065718077221,-0.15285460945220886,Linda Valimaki,F,Olympic (Women) - Finland
-2.205086704636461,-0.036578006780529165,Annina Rajahuhta,F,Olympic (Women) - Finland
-2.3248154710421143,-0.09103963554148986,Sanni Hakala,F,Olympic (Women) - Finland
-1.9701675194590917,-0.152691989864297,Emma Nuutinen,F,Olympic (Women) - Finland
-0.31766664537724626,-0.6830063084593527,Noora Tulus,F,Olympic (Women) - Finland
-1.7942137481313682,0.09623326886742614,Tanja Niskanen,F,Olympic (Women) - Finland
5.877833855460832,-0.17422318260829664,Susanna Tapani,F,Olympic (Women) - Finland
0.6054022537603567,-0.7742040014980118,Riikka Sallinen,F,Olympic (Women) - Finland
4.748756145043732,-0.7749454330933515,Michelle Karvinen,F,Olympic (Women) - Finland
-0.45974256034123195,0.9605698910875241,Petra Nieminen,F,Olympic (Women) - Finland
-2.2530866573548862,0.00469843839239055,Sara Sakkinen,F,Olympic (Women) - Finland
-2.33215289319052,-0.11062919782307296,Saila Saari,F,Olympic (Women) - Finland
1.1350124815995908,-0.5378513705192801,Dani Cameranesi,F,Olympic (Women) - United States
4.014807600966622,-0.9403619337890948,Brianna Decker,F,Olympic (Women) - United States
2.8629933184940377,0.7948972913945355,Kendall Coyne Schofield,F,Olympic (Women) - United States
0.712952516550698,-0.9168625113930668,Hannah Brandt,F,Olympic (Women) - United States
-0.025028075652686974,-0.14961503898232784,Kelly Pannek,F,Olympic (Women) - United States
-1.4942094200140277,-0.13868700970090708,Monique Lamoureux,F,Olympic (Women) - United States
-2.081621961988646,-0.03768991758250269,Meghan Duggan,F,Olympic (Women) - United States
-2.2037625341307607,-0.0387724125007186,Amanda Pelkey,F,Olympic (Women) - United States
-1.9868215692846416,0.0800025727232334,Gigi Marvin,F,Olympic (Women) - United States
2.342411854335367,0.6098161688579885,Hilary Knight,F,Olympic (Women) - United States
0.6328809838800183,-0.08022237411551326,Amanda Kessel,F,Olympic (Women) - United States
-1.2231721581210788,-0.1231824011694118,Jocelyne Lamoureux,F,Olympic (Women) - United States
-2.336754609812978,-0.07913781073623041,Haley Skarupa,F,Olympic (Women) - United States
-2.167517262677073,-0.12261956857981458,Viktoria Kulishova,F,Olympic (Women) - Olympic Athletes from Russia
-2.3043119607982914,-0.09169365425340877,Yekaterina Likhachyova,F,Olympic (Women) - Olympic Athletes from Russia
0.6352738509282088,0.562128046916036,Kayla Nielsen,F,St. Lawrence Saints
1.9192075912253836,1.4972325514878324,Justine Reyes,F,St. Lawrence Saints
-0.24628630700089219,0.0559280802624859,Cassidy Vinkle,F,Clarkson Golden Knights
0.540060481840893,1.1849164417661366,Taylar Cianfarano,F,Clarkson Golden Knights
1.9732418971531163,1.0558379906649433,Rachael Smith,F,St. Lawrence Saints
0.1578854711020175,-0.5556880608887059,Kelly Mariani,F,Clarkson Golden Knights
-0.05619050981530166,0.08262275377478015,Kalie Grant,F,St. Lawrence Saints
7.410631248718858,1.555696399365084,Loren Gabel,F,Clarkson Golden Knights
4.1498942442690625,-0.39956922875440964,Nadine Edney,F,St. Lawrence Saints
-0.014885347644765637,0.5765960445770476,Maggie McLaughlin,F,St. Lawrence Saints
0.32363047617319074,-0.36270769646485124,Steph Keryluk,F,St. Lawrence Saints
4.686174448931125,-1.743162965978816,Michala Pejzlova,F,Clarkson Golden Knights
3.628523363316919,1.8474505602047682,Elizabeth Giguere,F,Clarkson Golden Knights
-2.3299297876228966,-0.11153460455585339,Taylor Sawka,F,Clarkson Golden Knights
-1.419498435475573,-0.2821859941161561,Morgan Helgeson,F,Clarkson Golden Knights
-0.06557522874555066,-0.05658703671522365,Kristy Pidgeon,F,Clarkson Golden Knights
-1.4195121284707342,-0.36285309969228124,Charlea Pedersen,F,St. Lawrence Saints
-1.6226136697974,-0.2302308084748123,Tia Stoddard,F,Clarkson Golden Knights
-1.1927866018533975,-0.49880212332346285,Jessica Poirier,F,St. Lawrence Saints
-1.3005517788752725,0.08667024058123474,Natalie Wozney,F,St. Lawrence Saints
-2.3472243777848525,-0.10176795301170656,Stephanie Voge,F,St. Lawrence Saints
-2.36938385905427,-0.09655467647006333,Brittany Howard,F,Olympic (Women) - Canada
-2.1179126450997354,-0.16891828806413983,Rebecca Leslie,F,Olympic (Women) - Canada
-1.8564992277476462,-0.11575604128072597,Hayley Scamurra,F,Olympic (Women) - United States
-2.083738444946783,-0.11243392446673636,Jamie Lee Rattray,F,Olympic (Women) - Canada
-2.281283979742245,-0.11520230201704236,Dana Trivigno,F,Olympic (Women) - United States
-0.35867397667434553,-0.2979619255624803,Alex Carpenter,F,Olympic (Women) - United States
-2.3488866240760014,-0.09375281659955384,Zoe Hickel,F,Olympic (Women) - United States
-1.2535664108634443,-0.3120511360785429,Ann-Sophie Bettez,F,Olympic (Women) - Canada
-2.1350633737776494,-0.04322672167527192,Victoria Bach,F,Olympic (Women) - Canada
-1.4521072746645376,-0.009768617675594164,Annie Pankowski,F,Olympic (Women) - United States
-2.1756899913582526,-0.06178961572706328,Jesse Compher,F,Olympic (Women) - United States
-2.2213039734953526,-0.14933588799184788,Melissa Samoskevich,F,Olympic (Women) - United States
-2.275720566822389,-0.003616097137110974,Sydney Brodt,F,Olympic (Women) - United States
-2.301116519682613,-0.052771941870838154,Elisa Holopainen,F,Olympic (Women) - Finland
-2.1809828397229003,-0.1110651079868338,Viivi Vainikka,F,Olympic (Women) - Finland
0.21352733239128915,-0.26931683177060395,Jillian Dempsey,F,Boston Pride
3.31376822980183,0.6442496867247594,McKenna Brand,F,Boston Pride
3.340305270644725,0.46631508265795807,Tereza Vanisova,F,Boston Pride
2.843434241502212,0.44521819491730696,Samantha Davis,F,Boston Pride
2.9735875661721756,-0.6006359123635902,Stephanie Anderson,F,Minnesota Whitecaps
3.2759014937487914,-0.1792614860489859,Meghan Lorence,F,Minnesota Whitecaps
0.3053157259793603,0.033221386930072094,Taylor Wenczkowski,F,Boston Pride
1.6919123213999752,2.072872937576096,Allie Thunstrom,F,Minnesota Whitecaps
0.2313432478917137,-0.24135116114260574,Nina Rodgers,F,Minnesota Whitecaps
1.503394320363248,-0.04715124922385046,Christina Putigna,F,Boston Pride
-1.1090525102490523,-0.09104675872481321,Haylea Schmid,F,Minnesota Whitecaps
-0.014848654873121078,-0.30721791766424594,Lexie Laing,F,Boston Pride
-1.590510254178191,-0.10563730183842504,Mary Parker,F,Boston Pride
-0.79201531659764,-0.4475210361326635,Tori Sullivan,F,Boston Pride
-1.1447866935859978,-0.043954853492604376,Carlee Turner,F,Boston Pride
-1.720701565295761,0.20564819885111352,Meaghan Rickard,F,Boston Pride
-1.2926780609302793,0.6947807935417873,Meghara McManus,F,Boston Pride
3.070232436120724,0.09608212304085716,Haley Mack,F,Minnesota Whitecaps
3.6600398181931535,0.6245836458597951,Jonna Curtis,F,Minnesota Whitecaps
-0.2651488612942462,0.20148079634448007,Audra Richards,F,Minnesota Whitecaps
0.34389026628444425,-0.9842979089529277,Meaghan Pezon,F,Minnesota Whitecaps
-2.2906600587476955,-0.09652393043804414,Brooke White,F,Minnesota Whitecaps
1.4462508096231241,0.17895019370323761,Kayla Friesen,F,Connecticut Whale
-1.0799633038131218,-0.19216430072644924,Nicole Guagliardo,F,Connecticut Whale
0.9656043510609231,-0.4374856746324042,Erin Gehen,F,Buffalo Beauts
1.6804152826430672,0.05507724918795183,Jordan Juron,F,Buffalo Beauts
1.0914016635352048,1.2462968513944195,Janine Weber,F,Connecticut Whale
1.1070020710270703,-0.5137751230909966,Emma Vlasic,F,Connecticut Whale
0.8009201339765507,0.6026118404539211,Katelynn Russ,F,Connecticut Whale
3.930331040900226,0.2268964921284705,Alyssa Wohlfeiler,F,Connecticut Whale
1.208298681358836,-0.2869231048425995,Autumn MacDougall,F,Buffalo Beauts
-0.11852294458309431,0.27876376634610806,Brooke Stacey,F,Buffalo Beauts
-1.9038867684053433,-0.06643383758696773,Kayla Meneghin,F,Buffalo Beauts
-2.0209497917021473,-0.11640855151496696,Hunter Accursi,F,Buffalo Beauts
-1.7520432492969045,-0.13477622706288112,Grace Klienbach,F,Connecticut Whale
-0.8820361305506301,-0.03757141977950633,Sarah Schwenzfeier,F,Connecticut Whale
-1.2897255465625703,0.19402178667394804,Kaycie Anderson,F,Connecticut Whale
-2.082594683942591,-0.1429596600982174,Maddie Bishop,F,Connecticut Whale
-1.6775265896937825,0.028737552128929866,Amanda Conway,F,Connecticut Whale
-1.4192549439719202,-0.18411937250100013,Iveta Klimasova,F,Buffalo Beauts
-0.09704621302701288,0.07249581563504941,Mackenzie Lancaster,F,Connecticut Whale
-1.808509704360224,-0.22867662399845495,Neve Van Pelt,F,Buffalo Beauts
1.7258649521544338,0.26270098924420127,Kristin Lewicki,F,Buffalo Beauts
1.7440967237874414,-0.5472660332606266,Cassidy MacPherson,F,Buffalo Beauts
7.266342159978769,-1.773136004227429,Shiann Darkangelo,F,Toronto Six
5.792417145232247,-1.1200010876909512,Madison Packer,F,Metropolitan Riveters
1.8840463090977277,-0.6559364224061671,Emma Woods,F,Toronto Six
-0.031984289234129326,-0.25452807067322375,Emily Janiga,F,Metropolitan Riveters
0.6915119038083106,1.1059551392573261,Kelly Babstock,F,Metropolitan Riveters
-2.0399757152175173,-0.2016153696621773,Jayne Lewis,F,Metropolitan Riveters
1.9253212402512996,0.00919277197816662,Breanne Wilson-Bennett,F,Toronto Six
0.39330578674665434,0.2456840804870989,Kendall Cornine,F,Metropolitan Riveters
-0.20629864236225,-0.6378202410454773,Paige Voight,F,Metropolitan Riveters
0.4067417682854995,0.1477454385989443,Natalie Marcuzzi,F,Toronto Six
6.869057454858437,-2.20856563717185,Taylor Woods,F,Toronto Six
-0.08436029490474077,-0.0041379924870665295,Mallory Rushton,F,Metropolitan Riveters
0.13818092816449926,0.7400441412478144,Theresa Knutson,F,Metropolitan Riveters
0.015228047468385436,-0.4408452028250132,Taytum Clairmont,F,Toronto Six
-1.862227669202554,-0.2616583552937869,Julie Allen,F,Toronto Six
0.754088778722453,-0.7813007001456522,Rebecca Russo,F,Metropolitan Riveters
2.574345262795279,-0.10156532143937266,Kate Leary,F,Metropolitan Riveters
-1.7328921106049604,-0.15181585042778595,Emily Fluke,F,Toronto Six
3.4481409015264965,1.4867087174099898,Mikyla Grant-Mentis,F,Toronto Six
0.14995136850521834,1.0123964244511123,Sarah-Eve Coutu Godbout,F,Toronto Six
-1.8437632404080322,-0.03770319520651495,Amy Curlew,F,Toronto Six
-1.8129484647861704,-0.30942074236339434,Brooke Avery,F,Metropolitan Riveters
-0.17223357334124081,0.6989441108256494,Mackenzie MacNeil,F,Toronto Six
0.6827230720029326,-0.08154053512895112,Brooke Boquist,F,Toronto Six
-1.6650482382595113,-0.2966307191411172,Cailey Hutchison,F,Metropolitan Riveters
-1.3318032162968163,-0.018323700299236294,Taylor Wasylk,F,Buffalo Beauts
-2.295825351075985,-0.07979007155738065,Maeve Reilly,F,Connecticut Whale
-2.315609045614704,-0.07447928813598192,Sarah Hughson,F,Connecticut Whale
