Player,Position,Team,Shot Index,PSA Index,Passing Index,Entry Index,Danger Pass Index,Danger Shot Index,Takeaways Index,Puck Recovery Index,labels
Blayre Turnbull,F,Olympic (Women) - Canada,-0.6108377338420207,-0.4757085769257734,-0.4313406312725495,-0.1766776220806232,-0.6691355611442713,-0.5901916749585502,-0.3309293269427903,-0.1556617438750772,3
Alyona Starovoitova,F,Olympic (Women) - Olympic Athletes from Russia,-0.7968108138508182,-0.6280583613168443,-0.9358212140391479,-0.7806198436543229,-0.7906421308383971,-0.6988299010680286,-0.9211397748811008,-0.9876329393882411,3
Diana Kanayeva,F,Olympic (Women) - Olympic Athletes from Russia,-0.7968108138508182,-0.5325878449738948,-0.9137619534820729,-0.6555505693990485,-0.645973371296328,-0.6988299010680286,-0.8493907272970053,-0.9109746592477579,3
Venla Hovi,F,Olympic (Women) - Finland,-0.5959659555636106,-0.60780703966834,-0.550431361474116,-0.4146894600116614,-0.3158318431105812,-0.6657466552569117,0.4660084784114123,-0.4557160316314332,3
Linda Valimaki,F,Olympic (Women) - Finland,-0.6794809279602488,-0.304037214940773,-0.7390024597845951,-0.5239048826007742,-0.6719395589064432,-0.6657466552569117,1.3719012152555035,-0.4020816564075894,3
Annina Rajahuhta,F,Olympic (Women) - Finland,-0.7444370176020788,-0.60780703966834,-0.9667109558576262,-0.7641788122968223,-0.5235613439915009,-0.6657466552569117,-0.666357442643701,-0.9975326793008756,3
Sanni Hakala,F,Olympic (Women) - Finland,-0.814032827932611,-0.6280583613168443,-0.9888210442040033,-0.8806752630585422,-0.7906421308383971,-0.6492050323513531,-0.8786760528415343,-1.0599236872143267,3
Emma Nuutinen,F,Olympic (Women) - Finland,-0.7908342244891,-0.5470530747228265,-0.8243931458119818,-0.7641788122968223,-0.5235613439915009,-0.6657466552569117,-0.8928306268547237,-0.9012097197151971,3
Noora Tulus,F,Olympic (Women) - Finland,-0.5959659555636106,1.0122986922120165,0.11490440048927207,-0.6185582488446718,-0.5235613439915009,-0.5664969178235609,-0.666357442643701,-0.6034842082685539,3
Tanja Niskanen,F,Olympic (Women) - Finland,-0.4938921004121636,-0.5470530747228265,-0.8431994278537277,-0.5239048826007742,-0.7906421308383971,-0.40108068876797615,-0.666357442643701,-0.6483619508027906,3
Susanna Tapani,F,Olympic (Women) - Finland,0.29486041666719864,1.822351558152195,2.7513418315848366,2.643342372483495,1.6130849507836722,1.9809130096324425,1.9097750277566818,2.2249081504745565,2
Riikka Sallinen,F,Olympic (Women) - Finland,-0.6794809279602488,-0.12177532010423314,0.41987113630136763,-0.5239048826007742,0.2776810165491889,-0.16949796809015774,-0.21341107422165564,0.4943786151909428,1
Michelle Karvinen,F,Olympic (Women) - Finland,1.259922319917242,0.10098921802931614,2.493644939823617,1.74777590725277,2.1769221674604537,-0.5664969178235609,0.4660084784114123,1.4357166293237125,0
Petra Nieminen,F,Olympic (Women) - Finland,0.0999921477417091,-0.304037214940773,-0.4874049027396163,1.2235418788250296,-0.7609664878554087,0.492166948132181,1.9097750277566818,-0.034303083444089236,1
Sara Sakkinen,F,Olympic (Women) - Finland,-0.7165986934698659,-0.6280583613168443,-0.9941579620807149,-0.6840875023981394,-0.7016152018894317,-0.6988299010680286,-0.9211397748811008,-1.0041001538180812,3
Saila Saari,F,Olympic (Women) - Finland,-0.8279519899987171,-0.5673043963713311,-0.9941579620807149,-0.8806752630585422,-0.7906421308383971,-0.6988299010680286,-0.5814299985645672,-1.0730586362487373,3
Dani Cameranesi,F,Olympic (Women) - United States,-0.27366214183671156,0.24604193710337935,0.6220797214645721,0.22600042807997367,-0.16278494656901984,-0.20221389436969306,-0.19565787969663906,0.6266872301553515,1
Brianna Decker,F,Olympic (Women) - United States,0.45561145801348923,1.663234030913946,2.1979835992837367,1.307819145687058,0.21671984036713648,-0.03765474422113235,3.6131220700217876,0.9422958925155596,2
Kendall Coyne Schofield,F,Olympic (Women) - United States,0.8485390441396748,-0.12064412912732692,0.9122438410999422,2.7549273004082218,1.3970913467935655,0.36198890613965845,0.7111944892839396,1.7824372613335777,0
Hannah Brandt,F,Olympic (Women) - United States,-0.5529026797103871,-0.17482116954339535,0.5829305942121811,-0.633546511717064,0.15021348677415827,-0.28400371006853153,-0.07474423049922799,0.3015570753730437,1
Kelly Pannek,F,Olympic (Women) - United States,-0.3585345004399673,0.9016171609185472,-0.010018087396500674,0.11981792158157606,0.03464125692901734,-0.2822895522544838,-0.35687607862651916,-0.11697699930790333,1
Monique Lamoureux,F,Olympic (Women) - United States,-0.5308987348873208,-0.28813046748675736,-0.5590603561656198,-0.5024169701889323,-0.6343754538646857,-0.606265379109463,-0.6390079267538104,-0.8994955033235886,3
Meghan Duggan,F,Olympic (Women) - United States,-0.6959283210603189,-0.5170614980253877,-0.8857070990299981,-0.8201539361994047,-0.7027421250406843,-0.44170622896090234,-0.28634311659469674,-1.0032166599677883,3
Amanda Pelkey,F,Olympic (Women) - United States,-0.7340684920869675,-0.6280583613168443,-0.9460306923226145,-0.7293719459106983,-0.7281354600489126,-0.6618040922846024,-0.8929265900683723,-1.0195815535716508,3
Gigi Marvin,F,Olympic (Women) - United States,-0.679425362443019,-0.4580944144018011,-0.8779651470075633,-0.5099821360463245,-0.7466921279395409,-0.446848702403045,-0.8417901925953005,-0.9337811078809769,3
Hilary Knight,F,Olympic (Women) - United States,1.5861950991605678,0.5136236611095698,0.9556351338440783,1.2116334655002143,1.2436151461943847,0.8556663565853414,-0.7397693010849853,0.7987326407794606,0
Amanda Kessel,F,Olympic (Women) - United States,-0.1730726797884077,0.8168829483165864,0.3739130401974789,0.519961158538642,0.015805541400935853,0.05344049961110678,0.06632169356441685,-0.11006225553162355,1
Jocelyne Lamoureux,F,Olympic (Women) - United States,-0.5308987348873208,-0.37831541891106635,-0.4120693218766497,-0.42298272868631426,-0.16557542294355057,-0.44170622896090234,-0.8506068128492783,-0.8781750433467251,3
Haley Skarupa,F,Olympic (Women) - United States,-0.79127874862694,-0.6280583613168443,-0.9956640285760331,-0.8746231303726284,-0.7750154631410261,-0.6618040922846024,-0.8929265900683723,-1.074899503781891,3
Viktoria Kulishova,F,Olympic (Women) - Olympic Athletes from Russia,-0.8279519899987171,-0.6280583613168443,-0.9343505966686763,-0.8306475533564326,-0.5013046117542591,-0.6988299010680286,-0.77764167971291,-0.9493037993179995,3
Yekaterina Likhachyova,F,Olympic (Women) - Olympic Athletes from Russia,-0.8279519899987171,-0.6280583613168443,-0.9961165262284859,-0.8306475533564326,-0.7906421308383971,-0.6988299010680286,-0.9211397748811008,-0.9985841222654531,3
Kayla Nielsen,F,St. Lawrence Saints,1.046873920946226,1.6046498504307722,0.15539985324723762,-0.2738173931938204,-0.3277021003037763,1.5631408590408966,0.08769531842254541,0.14652620049793627,1
Justine Reyes,F,St. Lawrence Saints,1.4405873622446639,0.5110784814115312,0.31567416823223493,2.4233286950938333,1.7298091465167604,0.9630261675834263,0.6551650584058465,1.1532085208333394,0
Cassidy Vinkle,F,Clarkson Golden Knights,-0.19913337430638117,-0.32543483781466465,-0.18320449359699742,-0.04875752092610879,0.21332420044150294,0.04183978127040996,1.7270523450409705,0.039245790029322346,1
Taylar Cianfarano,F,Clarkson Golden Knights,0.36090820529460566,-0.1552091058446883,-0.04003140825059789,1.7485956256563093,-0.3444348724917746,1.1972844857183744,1.0244707622045022,0.3032377422631118,1
Rachael Smith,F,St. Lawrence Saints,1.8717973217620008,0.5110784814115312,0.5754736626837226,1.9681852926952914,0.49530239842443835,0.45523681327325966,1.3487391850521029,0.8735745429623941,0
Kelly Mariani,F,Clarkson Golden Knights,-0.6707473360756331,-0.32543483781466465,0.22404339361053924,0.14638367784569656,-0.539650548018422,-0.6692031137744914,1.7270523450409705,0.039245790029322346,1
Kalie Grant,F,St. Lawrence Saints,-0.3592455122624815,-0.21796909793462932,-0.20004721627594194,-0.05467427352044832,-0.3277021003037763,0.45523681327325966,0.6551650584058465,0.6125828302828452,1
Loren Gabel,F,Clarkson Golden Knights,5.897459610648222,1.225510720134007,3.126957239611761,2.0772544867456664,4.2431335023844365,3.0933988725047774,-0.6779384577454004,2.5888522760767096,0
Nadine Edney,F,St. Lawrence Saints,1.046873920946226,7.072506695526977,1.7271221679388244,1.1590414662089958,1.0611179913000859,0.45523681327325966,1.3487391850521029,1.1532085208333394,5
Maggie McLaughlin,F,St. Lawrence Saints,1.046873920946226,-0.4457964664803044,-0.13412794156437047,-0.2738173931938204,-0.5848910061563436,0.9630261675834263,-0.6689310015551891,0.25604950849738994,1
Steph Keryluk,F,St. Lawrence Saints,0.37193659300604615,-0.5824928876077096,0.39968893011953194,-0.2738173931938204,0.49530239842443835,-0.5141792267734226,-0.6689310015551891,-0.33118184503159576,1
Michala Pejzlova,F,Clarkson Golden Knights,-0.4742415186717781,1.660532035168391,2.476633269727227,0.14638367784569656,1.468282114541379,0.3677344414993231,-0.4347371406097002,2.1805138470367247,2
Elizabeth Giguere,F,Clarkson Golden Knights,2.0115570714869877,0.052844566563060406,1.598505012935975,2.8270075136057597,3.9224220354478017,2.8860113614500147,-0.4347371406097002,0.039245790029322346,0
Taylor Sawka,F,Clarkson Golden Knights,-0.8279519899987171,-0.6091443910979585,-0.9849737715368352,-0.8806752630585422,-0.7627541771917334,-0.6988299010680286,-0.8670950377398348,-1.0800183349384982,3
Morgan Helgeson,F,Clarkson Golden Knights,-0.7395243721669825,-0.4578326293468683,-0.5090028033630267,-0.7163458325138641,-0.7627541771917334,-0.43218881542619064,-0.9211397748811008,-0.6909775632255455,3
Kristy Pidgeon,F,Clarkson Golden Knights,0.1545770970205577,-0.1552091058446883,-0.2283835560840835,-0.22335754087982934,-0.539650548018422,-0.224801304371428,-0.4347371406097002,0.8049768327659278,1
Charlea Pedersen,F,St. Lawrence Saints,-0.8092037308892678,-0.6280583613168443,-0.5891001905540403,-0.7289607955923619,-0.5848910061563436,-0.6988299010680286,0.08769531842254541,-0.41274175524395484,3
Tia Stoddard,F,Clarkson Golden Knights,-0.5823197182438985,-0.5524024804412997,-0.6999002504915596,-0.8704046736495001,-0.6790903162517419,-0.5803227518938784,-0.4347371406097002,-0.5288772416784817,3
Jessica Poirier,F,St. Lawrence Saints,-0.7529589535609195,-0.6280583613168443,-0.4378736191569057,-0.8806752630585422,-0.5848910061563436,-0.6526672324943774,0.08769531842254541,-0.33118184503159576,3
Natalie Wozney,F,St. Lawrence Saints,-0.15301466205853798,-0.5824928876077096,-0.5891001905540403,-0.7289607955923619,-0.5848910061563436,0.03977279611039566,0.08769531842254541,-0.4896410991584647,3
Stephanie Voge,F,St. Lawrence Saints,-0.8279519899987171,-0.6280583613168443,-1.0052963955957268,-0.8806752630585422,-0.7906421308383971,-0.6988299010680286,-0.9211397748811008,-1.0442484886025065,3
Brittany Howard,F,Olympic (Women) - Canada,-0.8279519899987171,-0.6280583613168443,-1.0078814651922592,-0.8806752630585422,-0.7906421308383971,-0.6988299010680286,-0.9211397748811008,-1.0853332562877636,3
Rebecca Leslie,F,Olympic (Women) - Canada,-0.811668420786965,-0.6280583613168443,-0.8803789391723663,-0.8643790213692385,-0.7744412548791806,-0.6585935210274811,-0.7290139780261824,-0.9473938406944198,3
Hayley Scamurra,F,Olympic (Women) - United States,-0.650453501759315,-0.6169586749876991,-0.8283530215816035,-0.8428494337715812,-0.6929754577298273,-0.49724494213604165,-0.5755282609251698,-0.6399621202538798,3
Jamie Lee Rattray,F,Olympic (Women) - Canada,-0.7747589972403266,-0.551883469121309,-0.8678492791759478,-0.7926755579363025,-0.7031574006586265,-0.6022625889707144,-0.6951998377797165,-0.9951707775714489,3
Dana Trivigno,F,Olympic (Women) - United States,-0.7888338658688215,-0.623433492013034,-0.9620660778814113,-0.8781535411060782,-0.784131019297826,-0.6919732698118386,-0.8741178001932197,-1.047778342081593,3
Alex Carpenter,F,Olympic (Women) - United States,-0.45241799835171737,-0.35056620308820213,-0.05458203588728387,-0.39045251549952803,-0.47420210996663115,-0.10641696053320944,-0.4697288178774355,-0.11236717012371655,3
Zoe Hickel,F,Olympic (Women) - United States,-0.8279519899987171,-0.623433492013034,-0.9988315121432028,-0.8579797654863656,-0.784131019297826,-0.6988299010680286,-0.9093842812091308,-1.0800471463708992,3
Ann-Sophie Bettez,F,Olympic (Women) - Canada,-0.671629725565896,-0.37202608477073895,-0.4231345863453176,-0.6677377049849742,-0.593801487933913,-0.48155344884907153,-0.4600378624292956,-0.6897539842098872,3
Victoria Bach,F,Olympic (Women) - Canada,-0.7628177131517083,-0.6139518997991529,-0.933321164509346,-0.6615813470134594,-0.6893866560932922,-0.6809470654944519,-0.2986521930711641,-0.9597252229616001,3
Annie Pankowski,F,Olympic (Women) - United States,-0.2081742108156803,-0.6211210573611287,-0.6156932654804179,-0.5742860458341583,-0.43904210764754587,-0.5342707509194679,-0.8506068128492783,-0.6661229008741388,3
Jesse Compher,F,Olympic (Women) - United States,-0.7362688865692738,-0.5656226257154,-0.9391583842259874,-0.8201539361994047,-0.6343754538646857,-0.606265379109463,-0.7624406103095004,-0.9888109437672051,3
Melissa Samoskevich,F,Olympic (Women) - United States,-0.8279519899987171,-0.6280583613168443,-0.9247350215540537,-0.87311009720115,-0.7125087923515416,-0.6988299010680286,-0.9211397748811008,-1.0297231777768616,3
Sydney Brodt,F,Olympic (Women) - United States,-0.6959283210603189,-0.6003091454939804,-0.9943065356186747,-0.78611068984114,-0.7906421308383971,-0.606265379109463,-0.7624406103095004,-1.028570720480815,3
Elisa Holopainen,F,Olympic (Women) - Finland,-0.7026795314037598,-0.5065504314258176,-1.0010197136364871,-0.8369890940228972,-0.7906421308383971,-0.6988299010680286,-0.7512848867228339,-1.0451468695506148,3
Viivi Vainikka,F,Olympic (Women) - Finland,-0.814032827932611,-0.3546655190620345,-0.9461257011903098,-0.7823813827283409,-0.7906421308383971,-0.6988299010680286,-0.5389662765250006,-0.9811139930078623,3
Jillian Dempsey,F,Boston Pride,-0.07738338701275888,0.03727820169264946,0.20267893470986126,-0.47215630675936354,-0.2407254885063631,0.31718636839186604,1.8531567317039261,-0.017923358809316434,1
McKenna Brand,F,Boston Pride,2.5507236410020635,1.807707113167436,1.3807493493589602,1.6093450420031188,0.4815411219034956,0.7230553014300778,-0.6803950367063673,1.0900890635898812,0
Tereza Vanisova,F,Boston Pride,0.17727381757176291,1.6530955690014202,1.3000127641692931,3.0099814636003024,1.6719583432782348,0.37631959042392316,0.4987628645576351,1.2905663630356154,0
Samantha Davis,F,Boston Pride,0.46320471394736584,1.6530955690014202,1.1427036583556154,1.8211696860100997,0.8350589634026602,1.260630047176053,0.6707233918253015,1.0900890635898812,0
Stephanie Anderson,F,Minnesota Whitecaps,0.49492517276403464,0.9120546500519199,1.5456950629954307,0.11686218466995656,0.7139129683991203,0.9784906615555998,4.053302471197681,0.9743430899656821,2
Meghan Lorence,F,Minnesota Whitecaps,0.9726308148728062,1.7048938925908694,1.7028021588527087,0.8377388558800049,1.4884472502551203,0.9784906615555998,0.7461940527519532,0.5215973927096197,0
Taylor Wenczkowski,F,Boston Pride,0.6195731729027742,-0.4658429707164344,0.158750623952414,-0.4040698140428339,-0.5958465855225311,0.4865224133018482,-0.5231739832045006,0.3445254680300196,1
Allie Thunstrom,F,Minnesota Whitecaps,2.3730841075506577,-0.04482029783991614,0.2325611274719173,2.6262923266119613,0.4913456460267063,1.5342891911823644,1.779665433516243,0.7734407641289213,0
Nina Rodgers,F,Minnesota Whitecaps,0.3520217755520091,0.11010231277114287,0.1270414362244921,-0.6312909011264176,-0.22086978556501805,0.10509297214211252,1.4076157364410984,0.2325498868761033,1
Christina Putigna,F,Boston Pride,0.7011081550723797,0.020803201084795348,0.6134047846766517,0.2962483967557583,1.8282757561860288,-0.010734226513179549,0.04183917781783364,0.7514855543057649,1
Haylea Schmid,F,Minnesota Whitecaps,-0.3869929357444665,-0.4336456734912018,-0.4520575771399782,-0.5481627804823761,-0.493885701008512,-0.22243116138794472,0.9161426798109703,-0.5298486829659641,3
Lexie Laing,F,Boston Pride,-0.2371025986600683,-0.4227545075882006,0.12111981824796557,-0.4483800712075596,0.2699113936590977,-0.010734226513179549,0.4987628645576351,-0.1189568524506906,1
Mary Parker,F,Boston Pride,-0.6324914163044572,-0.4107150840670766,-0.6969646442899311,-0.5099821360463245,-0.44974992653563106,-0.6564958898405331,-0.6116108257993002,-0.6630275146689479,3
Tori Sullivan,F,Boston Pride,-0.6391929216882607,0.10444551186313143,-0.20560502554250165,-0.6375092176423645,-0.5958465855225311,-0.43004252819504074,0.04183917781783364,-0.49200359820345724,3
Carlee Turner,F,Boston Pride,-0.2371025986600683,-0.4658429707164344,-0.5266235586318847,-0.4483800712075594,-0.4443389391657457,-0.48111212904090844,0.04183917781783364,-0.38514124915969594,3
Meaghan Rickard,F,Boston Pride,-0.4660706992733444,-0.5875045136667421,-0.8151006982637322,-0.4905288524130304,-0.7040663329202342,-0.09405831210380587,-0.21364503412270003,-0.6792334990074026,3
Meghara McManus,F,Boston Pride,-0.18460747315361017,-0.5368122041041138,-0.7394535253209783,0.36865784139079827,-0.09563086421758991,0.17204118704045246,0.4987628645576351,-0.6267738003859199,1
Haley Mack,F,Minnesota Whitecaps,-0.13793272917493632,5.067625852325035,1.1025123597562454,2.1742831706099865,2.4232300042192585,0.10509297214211252,-0.7006658803180527,0.9062309054227345,5
Jonna Curtis,F,Minnesota Whitecaps,0.8052296924244333,0.4746261024442236,1.294271601134282,2.8639867965785175,3.135445435810983,0.29366747326547943,0.4568220661379519,1.8809792270751673,0
Audra Richards,F,Minnesota Whitecaps,-0.027692965611373674,-0.4822488454476125,-0.27601773009591973,-0.11693565464141044,-0.06952400635177669,0.29366747326547943,-0.5766493146263382,0.4025441625841318,1
Meaghan Pezon,F,Minnesota Whitecaps,-0.5666429208110131,-0.2999869506110721,0.4970117117092917,-0.7403965594717221,-0.7105178947843281,-0.4507055574846516,0.19500931634433183,0.021917248961778147,1
Brooke White,F,Minnesota Whitecaps,-0.8279519899987171,-0.6189452665750176,-0.9763558290417939,-0.8183291725755111,-0.7817394379435006,-0.6988299010680286,-0.8660213012403394,-1.0398315100900495,3
Kayla Friesen,F,Connecticut Whale,1.5368831651158261,0.047124877974531104,0.34677516058741353,-0.09293735790786271,1.7725286596922714,0.02504282779059817,1.1133443299479187,1.3106690821820979,1
Nicole Guagliardo,F,Connecticut Whale,-0.49937848546011826,-0.44203848926718,-0.4187260687732893,-0.47860070730454957,-0.08446242324321311,-0.5461379973244121,-0.8202562655507363,-0.510946545091489,3
Erin Gehen,F,Buffalo Beauts,-0.15530258520409765,0.6462303102098134,0.46365155767574223,0.2490297200164873,-0.12929923007465347,-0.3337733955660488,0.14925808986430308,0.6008374639287813,1
Jordan Juron,F,Buffalo Beauts,0.9180299526934897,0.18748638846021667,0.6551025304585849,0.34121364663540993,-0.12929923007465347,0.5845718760873697,1.487255420796058,1.1239174931226672,1
Janine Weber,F,Connecticut Whale,1.9917451254804857,-0.12167093184831283,0.27359163991659413,0.16964194380903067,0.19016301859935866,2.3634910573456156,-0.11407170023818432,0.4797566907941462,1
Emma Vlasic,F,Connecticut Whale,-0.07357404590499464,0.8601006150804732,0.5311367132083158,-0.47039510412589675,-0.5454408434789584,0.5227053288809044,0.8947633930654617,0.8332939342452698,1
Katelynn Russ,F,Connecticut Whale,1.4385346331450892,-0.2560186172175153,0.1704293276456807,0.04245509453991056,1.1317359620596041,0.7347774174137052,0.6047233037406639,0.4797566907941462,1
Alyssa Wohlfeiler,F,Connecticut Whale,1.1032555468812126,2.3585940288138825,2.1172873233224077,1.6835757302704932,0.19016301859935866,2.04962436631707,-0.11407170023818432,0.26403905072227396,0
Autumn MacDougall,F,Buffalo Beauts,-0.15530258520409765,-0.3505466061843722,0.6834081327976584,0.34121364663540993,1.0464214823942248,0.12254723631142621,-0.6535403086947498,0.3657453159764729,1
Brooke Stacey,F,Buffalo Beauts,0.3678691740806065,-0.3505466061843722,0.025093870802006372,0.07550703461616294,-0.49671195272117796,0.41915564703178476,-0.6535403086947498,-0.3454084315792599,1
Kayla Meneghin,F,Buffalo Beauts,-0.8113433627198376,-0.5261152675947117,-0.8069952916297254,-0.5191696684745329,-0.3405615455964048,-0.6874218852710917,-0.877450066115983,-0.9446485212035292,3
Hunter Accursi,F,Buffalo Beauts,-0.7262241479155803,-0.6223948561100595,-0.8778190139380384,-0.8156042560334208,-0.7171595863090926,-0.6075657746925337,-0.8719888525203425,-0.8031034571239102,3
Grace Klienbach,F,Connecticut Whale,-0.6133733747898361,-0.5350484252920124,-0.7298963067186556,-0.7781052233253811,-0.7514099248608871,-0.48675781253522776,-0.7193727562203718,-0.7486354262817926,3
Sarah Schwenzfeier,F,Connecticut Whale,-0.3451501057787348,-0.6177239239807522,-0.49904357995856924,-0.1873017944623712,-0.5454408434789584,-0.48675781253522776,0.6047233037406639,0.06430049510017011,1
Kaycie Anderson,F,Connecticut Whale,-0.1708049809215191,-0.46270736393936485,-0.6421241762317477,-0.6180959613416491,-0.5454408434789584,0.14945845306317493,-0.8076458268844409,-0.36513739948735324,3
Maddie Bishop,F,Connecticut Whale,-0.7743073361964968,-0.5350484252920124,-0.8693698291362075,-0.7781052233253811,-0.7514099248608871,-0.6988299010680286,-0.6058788082237119,-0.9738406477457149,3
Amanda Conway,F,Connecticut Whale,-0.49267290373484063,-0.46270736393936485,-0.7133037669827743,-0.6180959613416491,-0.7023696673889995,-0.28316860754373885,-0.8076458268844409,-0.7985700651873184,3
Iveta Klimasova,F,Buffalo Beauts,-0.5289966989788863,-0.42417217387257933,-0.6061091180671916,-0.6619643783352166,-0.6253064056474611,-0.5562297036063178,-0.7846094349901055,-0.4982183277482604,3
Mackenzie Lancaster,F,Connecticut Whale,-0.287035064159663,-0.28357711678042824,-0.002389588637216942,0.519747679431555,-0.4637070810258121,-0.14461484303564234,-0.7698145108855544,-0.12478533755542162,1
Neve Van Pelt,F,Buffalo Beauts,-0.738265402692768,-0.5193190613465696,-0.7785702563693907,-0.8264494238709411,-0.7024630774032313,-0.6714506631553803,-0.39030981338491066,-0.6618522582292315,3
Kristin Lewicki,F,Buffalo Beauts,0.08759858874951491,1.0086946434440627,0.740735935003375,0.43701262920017225,0.5366363297221722,1.8166375821565521,0.6571509542588061,0.6417337021663183,1
Cassidy MacPherson,F,Buffalo Beauts,-0.07848768403927993,0.48198865921304423,0.7990192005791874,0.43701262920017225,0.867307780104044,-0.3337733955660488,1.2633456633748255,0.9865355191630372,1
Shiann Darkangelo,F,Toronto Six,0.9759714137686716,1.360910729161272,3.5903855572605967,0.7234455619755695,3.3034463820937465,0.5475621504205629,2.1110975226054265,3.3863074020388013,2
Madison Packer,F,Metropolitan Riveters,0.8322854130669852,0.9261128349637305,3.0351936949250575,0.8269372281068021,2.5330298832563165,1.1650149333610944,3.8077747249797413,1.8817121742298841,2
