Player,Position_x,Team_x,Shot Index,PSA Index,Passing Index,Entry Index,Danger Pass Index,Danger Shot Index,Takeaways Index,Puck Recovery Index,Var1,Var2,Position_y,Team_y,labels
Diana Kanayeva,F,Olympic (Women) - Olympic Athletes from Russia,0.0084745762711864,0.0238095238095238,0.0711111111111111,0.0725806451612903,0.03125,0.0,0.0086206896551724,0.0788177339901477,-0.9475513544723537,-0.0966215743199875,F,Olympic (Women) - Olympic Athletes from Russia,Dependent
Venla Hovi,F,Olympic (Women) - Finland,0.0631313131313131,0.005050505050505,0.3456221198156682,0.1502347417840375,0.1025641025641025,0.0083333333333333,0.1666666666666666,0.2836041358936484,-0.5716471074683629,-0.2419133000660253,F,Olympic (Women) - Finland,Dependent
Linda Valimaki,F,Olympic (Women) - Finland,0.0404040404040404,0.0808080808080808,0.2031490015360983,0.1150234741784037,0.0256410256410256,0.0083333333333333,0.2755102040816327,0.3077301821762678,-0.6854004386728286,-0.2144361012678359,F,Olympic (Women) - Finland,Dependent
Annina Rajahuhta,F,Olympic (Women) - Finland,0.0227272727272727,0.005050505050505,0.0311059907834101,0.0375586854460093,0.0576923076923076,0.0083333333333333,0.0306122448979591,0.0398818316100443,-1.0001726038828738,-0.0513144169762018,F,Olympic (Women) - Finland,Dependent
Sanni Hakala,F,Olympic (Women) - Finland,0.0037878787878787,0.0,0.0144009216589861,0.0,0.0,0.0125,0.0051020408163265,0.0118168389955686,-1.0544786009231895,-0.1277173424885531,F,Olympic (Women) - Finland,Dependent
Emma Nuutinen,F,Olympic (Women) - Finland,0.0101010101010101,0.0202020202020202,0.1386328725038402,0.0375586854460093,0.0576923076923076,0.0083333333333333,0.0034013605442176,0.0832102412604628,-0.893619091657318,-0.21420796611020762,F,Olympic (Women) - Finland,Dependent
Noora Tulus,F,Olympic (Women) - Finland,0.0631313131313131,0.409090909090909,0.8483102918586789,0.0845070422535211,0.0576923076923076,0.0333333333333333,0.0306122448979591,0.2171344165435746,-0.14408570656457648,-0.9581733285783103,F,Olympic (Women) - Finland,Balanced
Tanja Niskanen,F,Olympic (Women) - Finland,0.0909090909090909,0.0202020202020202,0.1244239631336405,0.1150234741784037,0.0,0.075,0.0306122448979591,0.1969473165928114,-0.8138108277637335,0.13500336733150498,F,Olympic (Women) - Finland,Dependent
Susanna Tapani,F,Olympic (Women) - Finland,0.3055555555555555,0.611111111111111,2.840245775729646,1.136150234741784,0.5192307692307693,0.6749999999999999,0.3401360544217687,1.4894140817331365,2.6660395620934922,-0.24441356503990924,F,Olympic (Women) - Finland,Playmaker
Riikka Sallinen,F,Olympic (Women) - Finland,0.0404040404040404,0.1262626262626262,1.0787250384024578,0.1150234741784037,0.2307692307692307,0.1333333333333333,0.0850340136054421,0.7109798129000492,0.27459543757028015,-1.08611240617574,F,Olympic (Women) - Finland,Balanced
Michelle Karvinen,F,Olympic (Women) - Finland,0.5681818181818181,0.1818181818181818,2.6455453149001538,0.8474178403755868,0.6410256410256411,0.0333333333333333,0.1666666666666666,1.134416543574594,2.153917933842071,-1.0871525429516684,F,Olympic (Women) - Finland,Playmaker
Petra Nieminen,F,Olympic (Women) - Finland,0.2525252525252525,0.0808080808080808,0.3932411674347158,0.6784037558685446,0.0064102564102564,0.3,0.3401360544217687,0.4731659281142293,-0.20852781558450212,1.34756068644747,F,Olympic (Women) - Finland,Shooter
Sara Sakkinen,F,Olympic (Women) - Finland,0.0303030303030303,0.0,0.01036866359447,0.0633802816901408,0.0192307692307692,0.0,0.0,0.0369276218611521,-1.021944191184044,0.00659132763167573,F,Olympic (Women) - Finland,Dependent
Saila Saari,F,Olympic (Women) - Finland,0.0,0.0151515151515151,0.01036866359447,0.0,0.0,0.0,0.0408163265306122,0.0059084194977843,-1.0578066735112324,-0.15519907415670744,F,Olympic (Women) - Finland,Dependent
Dani Cameranesi,F,Olympic (Women) - United States,0.1508411747932705,0.2179930795847751,1.2315018315018316,0.356794425087108,0.135623869801085,0.1250925240562546,0.0871670702179176,0.7704954454565652,0.5148134931719974,-0.7545389136058539,F,Olympic (Women) - United States,Balanced
Brianna Decker,F,Olympic (Women) - United States,0.3493013972055888,0.5714285714285714,2.4221611721611724,0.705574912891986,0.2176009644364074,0.1665433012583271,0.5447941888619854,0.9124638969117974,1.821017089216703,-1.3192114230972085,F,Olympic (Women) - United States,Playmaker
Kendall Coyne Schofield,F,Olympic (Women) - United States,0.4562303963501568,0.1265447355412753,1.450732600732601,1.1721254355400694,0.4725738396624472,0.2672094744633604,0.1961259079903148,1.2903799155743167,1.2985827161519878,1.1151425311011056,F,Olympic (Women) - United States,Shooter
Hannah Brandt,F,Olympic (Women) - United States,0.0748502994011976,0.113033448673587,1.201923076923077,0.0796747967479674,0.2032348804500703,0.1044905008635578,0.1016949152542373,0.624243995161569,0.3233775676140225,-1.28624464153459,F,Olympic (Women) - United States,Balanced
Kelly Pannek,F,Olympic (Women) - United States,0.1277445109780439,0.3814878892733564,0.7539262820512821,0.3225609756097561,0.1782700421940928,0.1049222797927461,0.0677966101694915,0.4359771902540176,-0.011352113974970691,-0.209891384796195,F,Olympic (Women) - United States,Balanced
Monique Lamoureux,F,Olympic (Women) - United States,0.0808383233532934,0.0847750865051903,0.3391025641025641,0.1219512195121951,0.0337552742616033,0.0233160621761658,0.0338983050847457,0.0839813374805598,-0.6777363099688783,-0.19456071206053702,F,Olympic (Women) - United States,Dependent
Meghan Duggan,F,Olympic (Women) - United States,0.0359281437125748,0.0276816608996539,0.0923076923076923,0.0195121951219512,0.0189873417721519,0.0647668393782383,0.0762711864406779,0.0373250388802488,-0.9441720607377223,-0.05287429023214923,F,Olympic (Women) - United States,Dependent
Amanda Pelkey,F,Olympic (Women) - United States,0.0255489021956087,0.0,0.0467307692307692,0.048780487804878,0.0135021097046413,0.0093264248704663,0.0033898305084745,0.0299637117677553,-0.9995719930044507,-0.05439289664340737,F,Olympic (Women) - United States,Dependent
Gigi Marvin,F,Olympic (Women) - United States,0.0404191616766467,0.0423875432525951,0.0981570512820512,0.1195121951219512,0.0094936708860759,0.0634715025906735,0.0095338983050847,0.0685588387765681,-0.9011729553417671,0.11223370919364051,F,Olympic (Women) - United States,Dependent
Hilary Knight,F,Olympic (Women) - United States,0.6569717707442259,0.2847256549678694,1.4835164835164836,0.6745644599303136,0.4394213381555154,0.3915618060695781,0.0217917675544794,0.8478856550396208,1.0624598836819712,0.8554966200144627,F,Olympic (Women) - United States,Shooter
Amanda Kessel,F,Olympic (Women) - United States,0.17821499857428,0.3603559070687098,1.0440018315018311,0.4515679442508711,0.1742013261000602,0.1894892672094744,0.1186440677966101,0.4390876101607049,0.2870591075916854,-0.11254206334653533,F,Olympic (Women) - United States,Balanced
Jocelyne Lamoureux,F,Olympic (Women) - United States,0.0808383233532934,0.0622837370242214,0.4501602564102563,0.1475609756097561,0.1350210970464135,0.0647668393782383,0.0084745762711864,0.0935717988595127,-0.5548005345153472,-0.17280966498977549,F,Olympic (Women) - United States,Dependent
Haley Skarupa,F,Olympic (Women) - United States,0.0099800399201596,0.0,0.0092307692307692,0.0019512195121951,0.0033755274261603,0.0093264248704663,0.0033898305084745,0.005080352514256,-1.0598938979668229,-0.11102055514037301,F,Olympic (Women) - United States,Dependent
Viktoria Kulishova,F,Olympic (Women) - Olympic Athletes from Russia,0.0,0.0,0.0555555555555555,0.0161290322580645,0.0625,0.0,0.0172413793103448,0.0615763546798029,-0.9831320373999598,-0.17202008051723489,F,Olympic (Women) - Olympic Athletes from Russia,Dependent
Yekaterina Likhachyova,F,Olympic (Women) - Olympic Athletes from Russia,0.0,0.0,0.0088888888888888,0.0161290322580645,0.0,0.0,0.0,0.0394088669950738,-1.0451787175280447,-0.12863484980640696,F,Olympic (Women) - Olympic Athletes from Russia,Dependent
Kayla Nielsen,F,St. Lawrence Saints,0.5102040816326531,0.5568181818181818,0.87890625,0.1956521739130434,0.1,0.5697674418604651,0.1212121212121212,0.5545073375262055,0.2881444526991145,0.7885960863461294,F,St. Lawrence Saints,Shooter
Justine Reyes,F,St. Lawrence Saints,0.6173469387755102,0.284090909090909,1.0,1.065217391304348,0.5444444444444445,0.4186046511627906,0.1893939393939394,1.0073375262054507,0.8705049329224145,2.1004319868595616,F,St. Lawrence Saints,Shooter
Cassidy Vinkle,F,Clarkson Golden Knights,0.1711229946524064,0.0754716981132075,0.6230769230769231,0.2682119205298013,0.216867469879518,0.1865671641791044,0.3181818181818182,0.50625,-0.11170935657806257,0.07846017549527545,F,Clarkson Golden Knights,Dependent
Taylar Cianfarano,F,Clarkson Golden Knights,0.3235294117647059,0.1179245283018868,0.73125,0.847682119205298,0.0963855421686747,0.4776119402985074,0.2337662337662337,0.625,0.24495803146484302,1.6622911341115296,F,Clarkson Golden Knights,Shooter
Rachael Smith,F,St. Lawrence Saints,0.7346938775510203,0.284090909090909,1.1962890625,0.9184782608695652,0.2777777777777778,0.2906976744186046,0.2727272727272727,0.8815513626834381,0.895013553080121,1.4812100407050202,F,St. Lawrence Saints,Shooter
Kelly Mariani,F,Clarkson Golden Knights,0.0427807486631016,0.0754716981132075,0.9307692307692308,0.3311258278145695,0.0542168674698795,0.0074626865671641,0.3181818181818182,0.50625,0.07161293132616886,-0.77956158289956,F,Clarkson Golden Knights,Balanced
Kalie Grant,F,St. Lawrence Saints,0.1275510204081632,0.1022727272727272,0.6103515625,0.266304347826087,0.1,0.2906976744186046,0.1893939393939394,0.7641509433962265,-0.02548662072893047,0.11590949896094355,F,St. Lawrence Saints,Balanced
Loren Gabel,F,Clarkson Golden Knights,1.830213903743316,0.4622641509433962,3.1240384615384613,0.9536423841059604,1.0873493975903614,0.9552238805970148,0.0292207792207792,1.6531250000000002,3.3612784190583063,2.182449530516519,F,Clarkson Golden Knights,Shooter
Nadine Edney,F,St. Lawrence Saints,0.5102040816326531,1.9204545454545456,2.06640625,0.657608695652174,0.4,0.2906976744186046,0.2727272727272727,1.0073375262054507,1.8822890380691066,-0.5605461811570742,F,St. Lawrence Saints,Playmaker
Maggie McLaughlin,F,St. Lawrence Saints,0.5102040816326531,0.0454545454545454,0.66015625,0.1956521739130434,0.0444444444444444,0.4186046511627906,0.0303030303030303,0.6037735849056605,-0.006751624270494032,0.8088928966464397,F,St. Lawrence Saints,Shooter
Steph Keryluk,F,St. Lawrence Saints,0.3265306122448979,0.0113636363636363,1.0634765625,0.1956521739130434,0.2777777777777778,0.0465116279069767,0.0303030303030303,0.3396226415094339,0.14679075220462065,-0.5088340129780522,F,St. Lawrence Saints,Balanced
Michala Pejzlova,F,Clarkson Golden Knights,0.0962566844919786,0.5707547169811321,2.632692307692308,0.3311258278145695,0.4879518072289157,0.2686567164179104,0.0584415584415584,1.4694444444444443,2.1255324296236906,-2.4454419244441907,F,Clarkson Golden Knights,Playmaker
Elizabeth Giguere,F,Clarkson Golden Knights,0.7727272727272727,0.169811320754717,1.9692307692307691,1.195364238410596,1.0180722891566265,0.9029850746268656,0.0584415584415584,0.50625,1.6458081457331366,2.5917445135290635,F,Clarkson Golden Knights,Shooter
Taylor Sawka,F,Clarkson Golden Knights,0.0,0.0047169811320754,0.0173076923076923,0.0,0.0060240963855421,0.0,0.0064935064935064,0.0027777777777777,-1.0567983279982867,-0.15646924775850374,F,Clarkson Golden Knights,Dependent
Morgan Helgeson,F,Clarkson Golden Knights,0.0240641711229946,0.0424528301886792,0.3769230769230769,0.0529801324503311,0.0060240963855421,0.0671641791044776,0.0,0.1777777777777777,-0.6438492615424545,-0.3958720291623014,F,Clarkson Golden Knights,Dependent
Kristy Pidgeon,F,Clarkson Golden Knights,0.267379679144385,0.1179245283018868,0.5889423076923077,0.2119205298013245,0.0542168674698795,0.1194029850746268,0.0584415584415584,0.8506944444444444,-0.029743296327871836,-0.07938460985245144,F,Clarkson Golden Knights,Balanced
Charlea Pedersen,F,St. Lawrence Saints,0.0051020408163265,0.0,0.31640625,0.0489130434782608,0.0444444444444444,0.0,0.1212121212121212,0.3029350104821802,-0.6438554723452299,-0.5090379957124532,F,St. Lawrence Saints,Dependent
Tia Stoddard,F,Clarkson Golden Knights,0.0668449197860962,0.0188679245283018,0.2326923076923077,0.0033112582781456,0.0240963855421686,0.0298507462686567,0.0584415584415584,0.2506944444444444,-0.7359772909631542,-0.32298533317385136,F,Clarkson Golden Knights,Dependent
Jessica Poirier,F,St. Lawrence Saints,0.0204081632653061,0.0,0.4306640625,0.0,0.0444444444444444,0.0116279069767441,0.1212121212121212,0.3396226415094339,-0.5410184002941504,-0.699757652143581,F,St. Lawrence Saints,Dependent
Natalie Wozney,F,St. Lawrence Saints,0.183673469387755,0.0113636363636363,0.31640625,0.0489130434782608,0.0444444444444444,0.1860465116279069,0.1212121212121212,0.2683438155136268,-0.5898980100996237,0.12158762207296192,F,St. Lawrence Saints,Dependent
Stephanie Voge,F,St. Lawrence Saints,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0,0.0188679245283018,-1.0646427248825454,-0.142767844267475,F,St. Lawrence Saints,Dependent
Brittany Howard,F,Olympic (Women) - Canada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003869969040247,-1.074693715637388,-0.13545426242373898,F,Olympic (Women) - Canada,Dependent
Rebecca Leslie,F,Olympic (Women) - Canada,0.0044313146233382,0.0,0.0963333333333333,0.0052539404553415,0.0034995625546806,0.0101351351351351,0.0230840258541089,0.0624355005159958,-0.9606326139429945,-0.23697145447639584,F,Olympic (Women) - Canada,Dependent
Hayley Scamurra,F,Olympic (Women) - United States,0.0483033932135728,0.0027681660899653,0.1356410256410256,0.0121951219512195,0.0210970464135021,0.0507772020725388,0.0415254237288135,0.2007257646448937,-0.8420619755308129,-0.16239140107971956,F,Olympic (Women) - United States,Dependent
Jamie Lee Rattray,F,Olympic (Women) - Canada,0.0144756277695716,0.0189973614775725,0.1057999999999999,0.0283712784588441,0.0188976377952755,0.0243243243243243,0.0271468144044321,0.0409442724458204,-0.9451320448811407,-0.15773088230242363,F,Olympic (Women) - Canada,Dependent
Dana Trivigno,F,Olympic (Women) - United States,0.0106453759148369,0.0011534025374855,0.0346153846153846,0.0008130081300813,0.0014064697609001,0.001727115716753,0.0056497175141242,0.0172801105927077,-1.0347337968242172,-0.16161457341813465,F,Olympic (Women) - United States,Dependent
Alex Carpenter,F,Olympic (Women) - United States,0.1021956087824351,0.0692041522491349,0.7202564102564102,0.1580487804878048,0.0683544303797468,0.1492227979274611,0.0542372881355932,0.4380508035251426,-0.1626856143303209,-0.41800370870629394,F,Olympic (Women) - United States,Balanced
Zoe Hickel,F,Olympic (Women) - United States,0.0,0.0011534025374855,0.0068376068376068,0.0073170731707317,0.0014064697609001,0.0,0.001412429378531,0.0027648176948332,-1.0653966785469602,-0.13152359975622738,F,Olympic (Women) - United States,Dependent
Ann-Sophie Bettez,F,Olympic (Women) - Canada,0.0425406203840472,0.0638522427440633,0.4418,0.0686514886164623,0.04251968503937,0.0547297297297297,0.0554016620498615,0.1783281733746129,-0.5685866132416336,-0.4377691275172384,F,Olympic (Women) - Canada,Dependent
Victoria Bach,F,Olympic (Women) - Canada,0.017725258493353,0.0035180299032541,0.0563333333333333,0.070636310566258,0.0218722659667541,0.0045045045045045,0.074792243767313,0.0568885448916408,-0.9684117588284132,-0.06064174119350517,F,Olympic (Women) - Canada,Dependent
Annie Pankowski,F,Olympic (Women) - United States,0.1686626746506986,0.0017301038062283,0.2963141025641025,0.098780487804878,0.0759493670886076,0.0414507772020725,0.0084745762711864,0.1889580093312597,-0.6586398217198156,-0.013704161730140031,F,Olympic (Women) - United States,Dependent
Jesse Compher,F,Olympic (Women) - United States,0.0249500998003992,0.0155709342560553,0.0519230769230769,0.0195121951219512,0.0337552742616033,0.0233160621761658,0.0190677966101694,0.0438050803525142,-0.9868389843008216,-0.0866831843856948,F,Olympic (Women) - United States,Dependent
Melissa Samoskevich,F,Olympic (Women) - United States,0.0,0.0,0.0628205128205128,0.0024390243902439,0.0168776371308016,0.0,0.0,0.0254017625712804,-1.0075283545607776,-0.2094997705015518,F,Olympic (Women) - United States,Dependent
Sydney Brodt,F,Olympic (Women) - United States,0.0359281437125748,0.0069204152249134,0.0102564102564102,0.0304878048780487,0.0,0.0233160621761658,0.0190677966101694,0.0259201658890616,-1.032210370795287,-0.005072936790501421,F,Olympic (Women) - United States,Dependent
Elisa Holopainen,F,Olympic (Women) - Finland,0.034090909090909,0.0303030303030303,0.005184331797235,0.0140845070422535,0.0,0.0,0.0204081632653061,0.018463810930576,-1.0437293447417033,-0.07403250390465643,F,Olympic (Women) - Finland,Dependent
Viivi Vainikka,F,Olympic (Women) - Finland,0.0037878787878787,0.0681818181818181,0.0466589861751152,0.0316901408450704,0.0,0.0,0.0459183673469387,0.0472673559822747,-0.9892396889623191,-0.15581060217247944,F,Olympic (Women) - Finland,Dependent
Jillian Dempsey,F,Boston Pride,0.2042553191489361,0.165929203539823,0.9146275149537794,0.1317073170731707,0.1187878787878787,0.2559241706161138,0.3333333333333333,0.4805339265850945,0.09685069869992632,-0.377818186953337,F,Boston Pride,Balanced
McKenna Brand,F,Boston Pride,0.919452887537994,0.6074589127686473,1.8047075273828943,0.802787456445993,0.2748051948051948,0.3581584292484767,0.0289256198347107,0.9789448593675512,1.5030430286919956,0.9038025844256656,F,Boston Pride,Shooter
Tereza Vanisova,F,Boston Pride,0.2735562310030395,0.5689001264222503,1.7437077604288045,1.254355400696864,0.531948051948052,0.2708192281651997,0.1706021251475797,1.0691244239631337,1.5150795718280896,0.6541823543687464,F,Boston Pride,Shooter
Samantha Davis,F,Boston Pride,0.3513677811550151,0.5689001264222503,1.6248543463062224,0.8710801393728222,0.3511688311688311,0.4935680433310764,0.191263282172373,0.9789448593675512,1.289711204241219,0.6245860316133972,F,Boston Pride,Shooter
Stephanie Anderson,F,Minnesota Whitecaps,0.36,0.3840909090909091,1.929330708661417,0.321608040201005,0.325,0.4225,0.597682119205298,0.9268795056642636,1.3487455221959104,-0.8426178562117067,F,Minnesota Whitecaps,Balanced
Meghan Lorence,F,Minnesota Whitecaps,0.49,0.5818181818181818,2.048031496062992,0.5540201005025126,0.4923076923076923,0.4225,0.2003311258278145,0.7232234809474768,1.485867616986379,-0.25148168127596904,F,Minnesota Whitecaps,Balanced
Taylor Wenczkowski,F,Boston Pride,0.3939209726443769,0.0404551201011378,0.8814378932649731,0.1536585365853658,0.042077922077922,0.2985781990521327,0.0478158205430932,0.6435722231050374,0.1384836360480033,0.0466054947085009,F,Boston Pride,Balanced
Allie Thunstrom,F,Minnesota Whitecaps,0.8711111111111111,0.1454545454545454,0.9372047244094488,1.1306532663316582,0.2769230769230769,0.5625,0.3245033112582781,0.836508753861998,0.7674094394919106,2.9079842129091986,F,Minnesota Whitecaps,Shooter
Nina Rodgers,F,Minnesota Whitecaps,0.3211111111111111,0.184090909090909,0.8574803149606299,0.0804020100502512,0.123076923076923,0.2024999999999999,0.2798013245033112,0.5932028836251287,0.10493155581958079,-0.33858581182052616,F,Minnesota Whitecaps,Balanced
Christina Putigna,F,Boston Pride,0.4161094224924012,0.1618204804045512,1.22494756467024,0.3794425087108014,0.5657142857142857,0.1733243060257278,0.1157024793388429,0.8266327665660257,0.6819023528185171,-0.06614736768296026,F,Boston Pride,Balanced
Haylea Schmid,F,Minnesota Whitecaps,0.12,0.0484848484848484,0.4199475065616798,0.1072026800670016,0.0641025641025641,0.12,0.2207505518763797,0.2502574665293511,-0.5030386944360571,-0.12772733543326023,F,Minnesota Whitecaps,Dependent
Lexie Laing,F,Boston Pride,0.160790273556231,0.0512010113780025,0.8530062922395711,0.1393728222996515,0.2290909090909091,0.1733243060257278,0.1706021251475797,0.4350866041633561,-0.0067349813399089015,-0.43098872019388706,F,Boston Pride,Balanced
Mary Parker,F,Boston Pride,0.0531914893617021,0.0542035398230088,0.2349102773246329,0.1195121951219512,0.0736363636363636,0.0106635071090047,0.0371900826446281,0.1903503893214683,-0.721415978373547,-0.1481960618385402,F,Boston Pride,Dependent
Tori Sullivan,F,Boston Pride,0.0513677811550151,0.1826801517067003,0.606152412025169,0.078397212543554,0.042077922077922,0.0677048070412999,0.1157024793388429,0.2672811059907834,-0.35923849155272913,-0.6278166328614041,F,Boston Pride,Dependent
Carlee Turner,F,Boston Pride,0.160790273556231,0.0404551201011378,0.3636098811465858,0.1393728222996516,0.0748051948051948,0.0548408937034529,0.1157024793388429,0.3153503893214683,-0.5192468331548622,-0.06166322002674011,F,Boston Pride,Dependent
Meaghan Rickard,F,Boston Pride,0.0984802431610942,0.0101137800252844,0.1456536937776742,0.1257839721254355,0.0187012987012987,0.1523358158429248,0.0850059031877213,0.1830605434609884,-0.7804675260381332,0.28849897397548324,F,Boston Pride,Dependent
Meghara McManus,F,Boston Pride,0.1750759878419452,0.02275600505689,0.2028082032160335,0.4027874564459931,0.1501298701298701,0.2193635748138118,0.1706021251475797,0.2066581916415064,-0.5863266870479157,0.9746914740536876,F,Boston Pride,Dependent
Haley Mack,F,Minnesota Whitecaps,0.1877777777777777,1.4204545454545454,1.594488188976378,0.984924623115578,0.6942307692307693,0.2024999999999999,0.0264900662251655,0.8962409886714726,1.392581236694174,0.13479132844116,F,Minnesota Whitecaps,Balanced
